tweet_id,sentiment,content
1753235783,neutral,sent u direct message theres mail
1753235875,sadness,im disgusted well baron spelling lessons homie haha quoteffortquot quotteamquot r u shwasty shloshed love
1753235900,enthusiasm,tried replying mono lake tweet dunno happened said know lake well
1753235913,sadness,patience worth
1753235931,fun,winebeerand champagnelets see goes tomorrowlol
1753235984,love,hahaha tea grandmas sweat yep
1753236136,surprise,damn thats favorite partlolok ill keep stock alot
1753236193,love,took yesterday amp treated outfit amp shoes treated mothers day gift
1753236231,fun,got home morongo havin corona bucks woo lol wish woulda instead
1753236290,happiness,haha miine
1753236307,love,stay play
1753236313,love,favorite little cartoon movie world
1753236356,neutral,nice suggestion thanks
1753236419,fun,back play cafe great enjoy coffee boys played rose choccies later boys bed
1753236424,fun,tonight bed enterprise mrs kirk
1753236475,happiness,ate foot long subway like hour ago omg im happy full hadnt ate since bfast happy lis
1753236531,happiness,love panties
1753236539,neutral,yes blonder one sure
1753236541,surprise,happy mothers day mommy love ampamp best
1753236548,relief,sashas helped course
1753236572,sadness,least firmware upgrade buying time get tax return really
1753236615,love,happy mothers day lt
1753236675,love,tell someone reading knowledge holy aw tozer work required reading
1753236678,love,happy mothers day mums america
1753236704,love,wow justin timberlake snl tonight hilarious gotta love dude
1753236746,neutral,least hugh happy trails
1753236810,love,happy mothers day every single mom love mommy
1753236833,neutral,yeah afireinside
1753236871,neutral,amp laying back fox truck drive race lol
1753236905,love,thanks following means lot love hey monday
1753236927,worry,happy mothers day
1753236937,happiness,indeed excellent movie
1753236995,worry,hehe flew plane pink tshirt
1753237075,happiness,btw concert freaking awesome
1753237092,worry,see unveiling new lr arrangement official event planned
1753237099,neutral,twitpic wanna see
1753237115,sadness,rblpnqte quotsheesh sending one think could use lolquot rb delux
1753237141,love,finished mothers day gift ill post link sees
1753237174,sadness,early morning walkies really arent thing least vaguely warm
1753237186,neutral,goodnight
1753237208,empty,rightwe quotarguingquot nothingi thought healthy conversation
1753237211,love,made coffee cake mom
1753237228,happiness,saw tues last niiiighht lt amazzzing didnt even notice forgetting wordddss
1753237299,neutral,one favorite quotes ever
1753237302,love,says happy mothers day
1753237315,love,oh sure im love
1753237375,neutral,xs shizz
1753237407,fun,saw creditcard statement maybe receive unholy aiden fan package yaaaaay
1753237420,neutral,whooop got twitter dang line communication keeps growing
1753237452,happiness,yes thanks haha field flowers dont exist singapore well ones frolick ins
1753237481,worry,
1753237485,neutral,call surprised
1753237500,neutral,skyping katie amp allison yeah boy katies mom mooned us
1753237541,enthusiasm,back later happy mothers day mothers world god loves us
1753237665,neutral,going sleep goodnight twitter
1753237760,neutral,treat moms like queens cuz
1753237937,love,true donna wish joyfull sunday siddy
1753237962,happiness,exactly thats first time saw reply jon never going oh fun new phone
1753238032,worry,read couple weeks ago work really well movie
1753238087,sadness,woke nap ate nasi padang pisang cokelat
1753238091,relief,watching bruce mighty home
1753238111,surprise,hey twitter hows going let us know day going
1753238118,worry,sigh bed try get crummy hrs sleep b horrid hour daysmh niterzzz evry dont let twitterbugz bite
1753238171,love,amazing makes heart sing
1753238197,neutral,garden gods c springs parents work division wildlife get go private land
1753238214,happiness,happy birthday
1753238218,love,yay thats cool aww woulda sweet worries though im glad fun
1753238222,relief,ow okay good youre better
1753238266,happiness,relaxing bed go sleep nice get house tonight
1753238307,neutral,nice time juno
1753238323,worry,im sucker great cottys
1753238374,love,happy mothers day yall damn son takin coolness weakness good keepin positive
1753238381,worry,hearing surprising news bestfriendwhere sis tell whole story
1753238485,love,deal kent sunshine required thinks
1753238534,sadness,well twitts waiting response shes partying good timeso maybe day
1753238633,worry,enjoy hanami picnic cherry tree park hope weather stays nice
1753238636,love,id love
1753238646,happiness,thanks hope find job soonoh almost forgot landed role indie flick first audition ever lol
1753238655,neutral,hey dude ya going
1753238757,fun,fun night tonight house looks purrrty tomorrow kids come home
1753252955,love,even little bit biknightual ha ha tweedeck doesnt see spelling problem bkha love anyway
1753253011,fun,good morning another late sleeper one excellent designers valerie see picture
1753253106,happiness,thanks
1753253189,surprise,one thing internet taught get enough people listen get colbert report usa
1753253216,neutral,mornin
1753253239,fun,trent dont get mad keep thinking youre pretending engaged reason
1753253412,happiness,night alone pianoand pro tools session ill take anytime
1753253419,neutral,paint like u ur hair
1753253473,worry,morning sounds like hard work
1753253478,happiness,going watch two davids yey
1753253504,fun,lolol think funny people think youre lieing quotthe real john barrowmanquot
1753253549,love,photovia secondstar dreamt spells harry potter yesterday night lol loved
1753253581,happiness,today another good day less extreme experiences anyone fan im watching season
1753253621,neutral,owe lot
1753253655,neutral,funny n almost right
1753253684,love,sweet nk dreams love
1753253791,love,lovelytrinkets like way worded rocky road
1753253858,happiness,haha thats great yeah zachary quinto spock really awesome indeed
1753253968,happiness,romantic evening papa murphys quotbattle bcquot history channel
1753253992,worry,finally got bike wanted
1753253993,relief,yay temperature went dinner family tonight
1753254081,love,lying bed favorit girl world happy mommys day
1753254138,happiness,theres pow wow chicago area definitely check theyre fun happy mothers day
1753254188,fun,yay welcome etsyseller world
1753254249,fun,folks thought hilarious told story saw shirt wore tonight laughter night
1753254268,love,oh cool cant wait awesome
1753254329,neutral,good morning plan day church followed f amp lunch mum amp dads dm discussions star trek
1753254334,neutral,send blogs rss feeds site republish send traffic site
1753254344,sadness,geek minds think alike
1753254378,worry,burgers found new old camera play though thats excellent
1753254413,love,love new shoes thanks wine lo
1753254449,neutral,watching movie book report im lazy read
1753254457,worry,happy mothers day sharon
1753254473,enthusiasm,dont worry theyll get bored hang dont give
1753254488,happiness,hope studyin went well
1753254509,relief,finally home fed ready go bed thats gotta record
1753254516,neutral,im days late happy birthday hahahaha
1753254536,love,happy mothers day moms around world love mine anything world cant wait celebrate woo
1753254624,fun,hopes find mates thing
1753254685,surprise,second song coming along nicley
1753254734,enthusiasm,ive heard sons seen one wants see cant wait get
1753254815,love,love see
1753254833,enthusiasm,ill look live centre glasgow born bellshill amp grew bothwell miss tunnocks pies
1753254838,enthusiasm,knackered awake since couldnt sleep started work coffee toast sounds awesome chris busy
1753254860,fun,bed good last saturday ec im gonna miss place cant wait til summer
1753254884,empty,pantry
1753254897,worry,stilll awakee
1753254976,worry,oh thank god sad im happy
1753255024,enthusiasm,hey dave im uk first thing done put rr could u play ill new kids block thanks
1753255112,fun,seriously though amazing night
1753255268,love,going bed good night everyone love say good morning sweet dreams
1753255275,sadness,meaning email months prereunion party must coming soon really wish could gt char soon
1753255283,neutral,way short stack sway sway sway sway baby song
1753255303,neutral,lame remarks like quoti wonder like blondes nzquot ummonly ask
1753255304,neutral,idea probably actually yeah know theres least one zelenka looked xd
1753255353,happiness,thank yyyyyyyyyoooooooooouuuuu
1753255434,worry,hope didnt take quote personally ive throwing dayguess shoulda waited bit
1753255441,relief,toobut im goitn go showerand cleanin room later eat somethin
1753255533,neutral,forcing watch movie book report im lazy read
1753255545,neutral,isnt local dish borrow
1753255552,happiness,ive finished lol
1753255624,neutral,u little prob ur twitter happen old pep resteraunt mayb help u fix
1753255708,worry,happy u r celebrating mothers day w yr moms lost mom cancer sevrl years ago
1753255782,love,thought itd quotyummyquot experience try next time kapag magkakasama ulet tayo nila mapet
1753255821,sadness,uploading photos ughhhh go school early tomorrow fml woo excursion win
1753255850,worry,apples ads aside id rather recommendations real people real experience iphone apps seek
1753255914,neutral,happy mother day janey even though idk mommy
1753256055,neutral,ill use next defense
1753256071,happiness,im calling roommate
1753256073,happiness,ahhhhhhh th birthday cant belive found im seeing yous tonight best present everr lt
1753256097,happiness,happy mothers day
1753256138,surprise,quite enjoy lady gaga person shes italian heritage apparently
1753256158,surprise,really good distraction ill check right
1753256244,love,really brilliant
1753256252,neutral,waiting picked aston morning
1753256260,happiness,morning everybody
1753256287,love,went site would love help amp work whatever help support cause awesome
1753256372,worry,phone call yett hrmm maybe call end order ill wait bit longer prom nights often spuratic moments
1753256420,neutral,wall like saying banned zac efron lol sonny
1753256544,surprise,oh thas cool know kinda knew bouts cuz ericson haha guys together x
1753256558,neutral,watching places see die
1753256571,love,girl work hope slammer fun moldovan want hear details
1753256599,love,happy mothers day wonderful moms moms makes world stay balanced great mothers day
1753256670,love,love momalwayyyyyyyssssssss
1753256783,neutral,yeah ok thatll probably happen
1753256786,neutral,u going today girl
1753256865,neutral,exactly prime minister doesnt need take care issue
1753256885,empty,ok realise early youve joined cult mac nvm
1753256990,fun,wanna kno wat u mean fine lol im curious lol may money tis good
1753257099,neutral,gnight
1753257107,fun,oh man sucks hardcore haha good luck finishing recording
1753257138,sadness,feeling like crap today hopefully nice relaxing swim trick
1753257156,empty,
1753257239,anger,haha ltiitle bit yesterday ive day think ima chick allnighter hahaha cool
1753257258,worry,found spinning top instead outtamyleague mp pardon sir promise ill buy copy cd im saving
1753272387,relief,morning tweeps looking forward relaxing sunday happy mothers day moms
1753272415,fun,woke upfor managed sleep going lunch later back essay
1753272430,neutral,monday school gosshhh ive waiting
1753272443,love,one thing quotshatteredquot amazing song oar
1753272457,worry,anytime
1753272527,enthusiasm,donenow another gem day cape town
1753272574,neutral,
1753272579,happiness,hey need car ill dm address
1753272603,hate,glad got walk finish damn thesis
1753272729,neutral,paathra khandvikamanee watte sunday mrng
1753272767,worry,mother day mom still better week ago happy weird knowing last one tho
1753272794,love,thank link explains lot im glad youre feeling good ive friend coming tomorrow fun
1753272795,enthusiasm,ear hurts medicine gum
1753272874,relief,goodnight good bye hope best dreams
1753272879,neutral,
1753272937,neutral,superstar sunday one superstar know sunday
1753272945,love,love xxxx
1753272955,neutral,damn felicia freakin cute
1753272960,neutral,fellow twitterers anyone one leather jacket size fat person aka please let borrow
1753272991,fun,comes fun part find offers per country live outside us changes quite tiny
1753272995,fun,partied w elitecamp rock steady crew ladies wow course crazy legs holla lmao sober totally sober
1753273007,love,happy mommy day teensthanks fff
1753273009,neutral,horseback riding
1753273058,happiness,watched sex amp city season amp drank little wine w datejust ended w goodnight kiss could get used night night
1753273068,neutral,good moring gonna take shower fix hair im going
1753273069,love,happy mothers day mothers every
1753273079,happiness,sway sway baby zommgg love need screamo tho boys
1753273100,relief,finished tlking laura hours minutes lol going sleep night ppl
1753273204,worry,shes hot w unknown followers ive got quite clue theyre following
1753273230,neutral,lol catch u
1753273252,happiness,finally gone beach yeaaaah
1753273452,neutral,planing going little ride mtb monday may tower
1753273464,neutral,go back home want see ya b u leave homie
1753273531,neutral,made cake mom loved yay
1753273656,enthusiasm,thats popular one cccd thx replying
1753273789,neutral,backe backe muffins
1753273842,neutral,bf glue
1753273849,happiness,nah rolled jason manly talented bjj ace mauls way jake looking great cant wait fight
1753273918,happiness,buenos dias sweet thank
1753273928,neutral,hey uh til u lol im bit lost would cool could update phones u know
1753273957,neutral,beautiful
1753274021,love,ahhh music ears
1753274028,worry,sorry hear albert isnt well dont know whole story ill keep yall prayers hugs u
1753274041,worry,freshman site update help
1753274067,enthusiasm,im lookin email man photo spray painting wroclawpoland kosmo
1753274074,happiness,quotsuprisedquot mom cake present mothers day dad bought flowers gt
1753274138,love,happy mothers day mothers good enjoyable day
1753274194,empty,lol still would got look face case
1753274224,happiness,fantastic fullon weekend going finish high cheeky chilli thai fried rice amp glasses red
1753274246,enthusiasm,aiden knives may th excited
1753274300,love,like james bond series thats spy movie
1753274337,neutral,got home sunshine coast
1753274459,neutral,goodnight happy mothers day
1753274476,love,love make happy
1753274537,happiness,eating truffles yum
1753274539,fun,swords make everyone sexy oh harold
1753274568,happiness,installed netgear n draft router today throughput definately increased
1753274630,sadness,sweet dreamsim tired im excited might actually get golf morning family tradition
1753274704,worry,know need get cd somewhere hopefully sell finland
1753274705,worry,words live
1753274759,neutral,chrystina grace timberlake ring
1753274773,worry,awww thanks lol ermm happened studying ha ha
1753274909,surprise,sexxxy tiiiiiimmmmmmeeewhatever means
1753274911,happiness,adventure fun yr old mo old youre brave hope great time
1753274982,love,happy mothers day mums old amp new
1753275028,happiness,day good spent day catching sleep relaxing kind lazy day hehe oooo shopping resist
1753275128,worry,comes fun part find offers per country live outside us changes quite tiny
1753275144,love,oh sure get everything live like celebrities
1753275188,love,happy mothers day taking mum dinner one favourite restaurants glenelg
1753275207,relief,last leg travels today totally exhausted thank goodness quotedquot keeping company
1753275227,neutral,hello world
1753275237,fun,sunday runday outta bed onto road
1753275280,neutral,penguins win ot probably busy one game win
1753275323,love,happy mothers day
1753275358,happiness,thanks feedback surreal life surreal oils
1753275375,love,window ledge decorated quite appropriately love
1753275383,neutral,actually workin home tonight
1753275444,happiness,thank u lady
1753275489,neutral,im digging twitter picture
1753275492,love,ive got greatest boyfriend world love much
1753275525,happiness,delicious lets walk sometimes hubby others misses
1753275540,love,world beauty pretty girls im testing new version
1753275565,neutral,yups still lot pruning unfollowers takes time
1753275709,surprise,im good thx u u
1753275827,love,love much got hiding spot gonna go check datalounge
1753275863,neutral,family matters followed roseanne
1753275871,happiness,last week hits guinea pig pictures webshots didnt even promote way go
1753275971,fun,sanctuarysunday yay sanctuary may watch requiem breakfast
1753275990,love,haha dude bdate p ill wish u ur bday oth november ill also turn u reply please
1753276035,worry,people myspaces please add friends clothing line
1753276036,relief,grats aaron christine
1753276039,neutral,ppl dont miss follow superstar sunday
1753276055,happiness,ohhh remember gave dad shoutout mcr msg show last year sweet
1753276209,neutral,totaly smell like camp fire lol gross feel dirtiness smell seem relax wonder whys
1753276242,neutral,momnot aunt haha uncle adopted diff adoptive stories want chat sometime lmk
1753276249,neutral,u go lmk lets go together
1753276269,worry,wont make u cry
1753290727,surprise,wow dude said better bobbi lewis never heard guy take compliment read bl web site
1753290782,happiness,wishing everyone blessed amp beautiful mothers day
1753290804,neutral,tweeterizing mobile
1753290823,worry,girl bangin shoes work
1753290886,neutral,yeah fifteen minutes
1753290937,happiness,quotvision lovequot play quoti vision luv n aaaaaoouoouoouu uturn outtooooquot mariah ur part
1753290956,fun,bwahahahaha shut fuck totes following right made account made giggle like school girl
1753290965,empty,uber bored atm blue shower watch house numbrs vid csi csi ny bones double yay
1753291002,neutral,take nap bedalii
1753291015,happiness,twas good show even liked ciaras last song time go bed gnight
1753291017,relief,youre good friend dave wait hope dont wait long though
1753291098,hate,best thing ciara finished singing
1753291101,empty,hours work sunday boo find time two hour lunchbreak though yeah
1753291120,surprise,got watch recommend kickass shows phast
1753291190,love,honeymoon good life
1753291247,happiness,bit lie eaten bread way good giveaway
1753291281,neutral,loved blog musicares event good work
1753291283,love,today fun lt
1753291284,neutral,haha donta tap last season prada shoes honeyquot
1753291321,neutral,use alotment
1753291340,happiness,nice one
1753291356,neutral,started twittering
1753291677,relief,u understand keep telling u make twitter app understand need
1753291715,love,quotcongrats friend ruling canada hugsampgropesquot today im
1753291730,love,great time family big ups bro n sis law hanging love n peace free
1753291745,neutral,lets change sulja te em trending topic quotsoulja girl told emquot
1753291786,neutral,wanted let know heard quot dont give famp online radio program
1753291810,sadness,bahahaha love gabriel absolutely fucking hilarious
1753291861,neutral,mothers day wishes google pretty amp beautiful flowers google logo
1753291957,empty,staying mercure
1753292038,happiness,anyone still play n anymore super nintendo werent days best haha many flashbacks
1753292065,worry,always told keep sucking something like fruit gums
1753292184,fun,day dreaming fuzzball snl
1753292191,surprise,ltltlt like himym
1753292226,relief,right wave
1753292229,enthusiasm,happy mothers day mom love
1753292232,surprise,course love hr donut shops truly
1753292238,happiness,selenas mom congratulations nice day
1753292242,happiness,brings sooo much joy show great song
1753292261,surprise,saw star trek boo bed never go vallejo theater happy mothers day love mommy
1753292300,love,yay youre twitter youre secret celeb crush much info
1753292304,neutral,happy mothers day everyone great day make sure go see ya mommas
1753292357,relief,home last day till weekend begins
1753292358,love,brings sooo much joy show great song
1753292412,love,happy mothers day
1753292455,empty,welcome
1753292510,happiness,kind good job though know better might see friday w arbie
1753292623,love,ok dear tweeps goodnight need get early say happy mothers day wife n mom
1753292624,neutral,walkathon morning im among first arrived finishing line
1753292685,happiness,feels home back church
1753292737,happiness,great time talkin mike tonight three hrs
1753292799,happiness,actually wanting buy bus one day amp turn motor home imagine whopping big blokeslib logo
1753292825,fun,epic weekend ive atleast year night cap hours sleep days goodnight
1753292858,love,happy mothers day
1753292866,fun,n btw happy mothers day sissy
1753292887,surprise,wow thats buddhist o_o hooray jews
1753292893,neutral,watchin hannah montana hoedown throwdown
1753292949,fun,partying pineforest
1753292960,sadness,finally home exhausted work week still expect less hours sleep tonight happy mothers day luv mom
1753292993,neutral,sweet mum wanted go see didnt l end never went see film great
1753293012,neutral,oooh harlow sweet
1753293032,neutral,hehe yes change name like
1753293039,neutral,yes dear v
1753293053,surprise,thursday night amazing taylor swift gave one braclets
1753293084,neutral,plans way forth
1753293149,sadness,think ive ever played fun suck marketing promotion
1753293184,happiness,using old phone gosh miss phone
1753293192,love,get tonight bridesmaids moms bride amp rockin reception
1753293246,neutral,nice ive never spalding one year make flower show springfields good shopping centre
1753293298,love,happy baby mommas day thegtgt mommasltlt twitterville
1753293338,happiness,congratss
1753293351,surprise,time really flies frdhows lovehunting mission going abt time bring sexy quotyu yungquot jacket
1753293379,sadness,
1753293435,relief,thank
1753293551,neutral,ok lol think might dates
1753293580,happiness,good morning world another wonderfull day starting breakfst champions kids ofcourse
1753293599,love,tooooo dada good times
1753293629,surprise,hella wow doubt
1753293641,neutral,ty well
1753293662,happiness,realized im tomorrow goin beach wana come
1753293674,enthusiasm,go captain says quotshut downquot way
1753293703,neutral,thank u
1753293748,happiness,days ca get see paniniii
1753293835,empty,go oh yay
1753293862,worry,watch x
1753293879,happiness,haha mondo really want send
1753293896,neutral,make sure watch hd
1753293910,happiness,super excited bought tix see hey monday svetlana j denverco
1753293986,happiness,going get strawberries champagne tonight
1753294007,empty,yeah work days
1753294046,fun,gotcha lets meet twitt cafe
1753294062,fun,ha fun think ill rewatch parts season todayin preparation morrow night
1753294069,worry,abt wait til summer ur placeima need somewhere stay anyways
1753294115,surprise,yawn time already
1753294280,hate,friend requests tomorrow im blaming nite
1753294281,happiness,hahah u know mannnnnn trust ima freak proud
1753294336,neutral,hey girlie
1753294433,happiness,woolsery morning hopefully see north molton u clinch north devon league title lovely day
1753309736,love,yummy yummy ice creammm hate heels ampwhoever made pair
1753309767,neutral,thanx
1753309792,love,scan childhood photos hahah soo fun
1753309840,fun,lazy sunday
1753309879,sadness,im slowly losing followers one one
1753309953,worry,omg soo tired way home long busy day fun meeting new people catching people
1753310024,neutral,id help werent poorer lol im mexican living mx automatically makes times poorer
1753310026,enthusiasm,could bacon egss mm
1753310108,worry,huh whats wrong unix environment devs
1753310143,neutral,im considering buying one hence monkquot look
1753310174,love,seeing one side looked interesting deep
1753310240,happiness,know youre late tcu nightly scan starts oh well graduated today
1753310243,happiness,cold rock choc mintbubblegumcookieflakenerds yum xd fun day
1753310261,love,happy trip
1753310290,neutral,dmed
1753310315,neutral,must like song
1753310326,neutral,jasper clip first quotfavoritequot twitter message
1753310359,worry,looking forward show tonight enjoy time belgium
1753310430,fun,lets funkey stuff talking magento xmlrpc codeignite output amf zend flash
1753310433,neutral,rural thailand considered posh
1753310504,love,im sending mother
1753310583,neutral,ah better enjoy
1753310611,sadness,hey hunny bunny whats weekend like day something
1753310888,neutral,nope especially got theyre still settling
1753311068,surprise,last week interviewed told fb queen glad see connected
1753311094,happiness,happy mothers day god mothers step mothers
1753311096,happiness,sun waking beautiful day
1753311105,happiness,testfest weer een groot succes
1753311156,happiness,thats ok yeah good night thanks glad hope enjoy bbq
1753311171,enthusiasm,bout smoking weed
1753311178,love,watching w jas love brother hes best friend
1753311267,surprise,thank u thank u thank u everything weekend u guys amazing ill see u alpine thx chattin w us
1753311322,happiness,goin good takin easy ths weekend im preparing big events comin u girls inspire great things
1753311429,love,man loves sweetheart wife best mother longest happy mothers day
1753311487,love,really rant bad day wont grateful mother gma amp powerful amp influential ladies life ily
1753311494,fun,snapppp look found twitter lollll
1753311535,love,hunny today say last nite haha monthslt
1753311711,neutral,ooooo wasam using iphone version use web sometimes twidget mac
1753311741,neutral,goodnite sexy twiggas
1753311804,love,great night great peolple
1753311848,happiness,nite nite bday girl fun concert
1753311852,relief,ah thank
1753311858,worry,site made quotlolquot take look
1753311902,neutral,good morning everyone
1753311925,happiness,good morning sunny londonsounds like oxymoron happens true today hurrah
1753311929,happiness,great hear u today u r best cannot wait see u cruise lt cindy sign
1753311984,love,never better follow local tweeples right
1753312082,happiness,thanks completing calvin appreciated
1753312137,neutral,great dayand im bed tomorrow im back sd
1753312151,surprise,somehow miss
1753312266,neutral,u missed disney pirates skit snl
1753312364,happiness,isnt hilarious hope saw crosby douche shirt picked wore bc
1753312388,worry,coming tomorrow morning sort impossible task need clear space thanks though
1753312406,worry,woke really late today breakfast planning stay home watch tv shows nothing eat
1753312412,worry,best show life guess im going sc week
1753312496,happiness,thnkn bout yesterdaybest day everamp day virtus vs treviso da futurshowhard gamegotta win forza ragazzi
1753312530,neutral,follow please dm
1753312558,love,aw check posted really admire mom shes strong woman god bless
1753312623,neutral,yay finished journal gonna go sleep church tomorrow yay dont forget mothers day
1753312737,worry,good morning work espns sunday night baseball hopefully wont get rained
1753312744,sadness,swine flu temperature screening feel like criminal cold
1753312756,worry,omg done died went heaventhanks much responseim cryin right nowluv ya
1753312759,neutral,happy mothers day love mom
1753312762,enthusiasm,ill try sort fabric todaybeen busy bee
1753312788,neutral,yeah ill probably stop stories completely finished wont though wide awake
1753312816,happiness,thank thinking us caring
1753312822,happiness,ohhh yea film one fave longgggg time humma humma
1753312921,happiness,trying sweet lil ipod totally nerding totally ok
1753313010,love,thanks happy mothers day
1753313024,neutral,hi kendra whats follow
1753313034,neutral,yay get ride tow truck cool
1753313043,fun,kids attempted dance idea words meanbut moves cool
1753313052,happiness,happy mothers day mothers
1753313181,happiness,fun bday celebration
1753313214,surprise,surprisingly liked star trek contrary theory star wars fans anti trekkies
1753313219,happiness,ordering pizzas watching diggnation trying tweetdeck good
1753313248,happiness,home tonight much fun goodnight twitterbugs
1753313257,worry,one road destination
1753313276,neutral,home relatives sissy posted pics cupie cousin audrey
1753313277,worry,u tell ppl ull vancouver
1753313301,happiness,actually play keyboards pohaku lol played st bday earlier im spinning shack
1753313382,happiness,fun daisys mexican fiesta
1753313408,relief,lbs still huge achievement though
1753313510,love,lol split second peace truly amazing
1753313514,love,neat mothers day nothing flash chillin time girls
1753313524,happiness,hello friendyou found gbw glad see twitter learn german
1753313541,neutral,beautiful
1753313555,worry,whoah slow youre filling screen maybe effective spread tweets
1753313631,love,aww helpful getting sweepy sis says whipped cream bed save u
1753313659,happiness,wooh th tweet life xd
1753313676,surprise,ha ages ago youre la right weather much better
1753313772,neutral,think normally drawn people familiar similar us cougar thing quick fun
1753313816,love,sleep woke check see cold hot love mom
1753313834,neutral,never touched drop
1753313837,worry,watching quothostagequot also got idea animation im making hope ready post link fifth june
1753313855,happiness,find john mayers tweets mighty entertaining hearty laughso thanks john
1753313899,worry,chris pine please mine haha
1753328074,happiness,great meet ya katieawesome shows sure safe travels home
1753328084,sadness,gonna ask boom boom morning
1753328235,neutral,lol ok gotta get folks microsoft live wa hire
1753328254,happiness,lovely thing u say u manchester x
1753328321,love,happy mommys day
1753328452,worry,oops ignore last post meant direct message
1753328512,sadness,crap lost game times today day history lostthegame blame
1753328518,neutral,
1753328663,neutral,beer pong yee
1753328670,fun,cant sleep thinking holidays
1753328676,happiness,fab sunny day
1753328677,happiness,celebrated mothers day best lamb roast lunch followed box cadburys shared around table wonderful day
1753328713,fun,watching dor utv movies great performance
1753328721,relief,haha well kinda im mommy lil pomchi hehe thank
1753328734,neutral,oooh thats clever bow economic wisdom sensei
1753328798,relief,im sooo hyper dont even know hahahahaha
1753328808,worry,cool want take look tell think
1753328818,fun,lol much appreciated excited
1753328898,neutral,fuck maaaaannnn holidayzzzzz
1753329015,happiness,sex beach cosmo kamikaze captain america ahhh fun night still
1753329044,worry,hey theyre least pst amp even later wait thats good
1753329069,empty,watching season gg
1753329120,enthusiasm,ah getting still fair bit go coming together fairly well aw
1753329148,love,really wanna see jonas brothers novemeber need find someone come xx
1753329149,surprise,remember take challenge
1753329168,neutral,going bed great night friend glad know feelings classes someone else
1753329216,enthusiasm,thank keep theres good lad
1753329250,love,happy mothers day baby mommasss rofl
1753329254,surprise,know love jordiebut best version cg admit itlol
1753329266,neutral,one hott couple eventho yrs ago still r
1753329274,surprise,wonderful gerrard scores top league moment hopefully city helps us today
1753329390,surprise,aww bradie loves perth love ad top page lol xx
1753329433,neutral,oh yeah bring morning tea tomorrow
1753329435,love,haha iya welcome sist
1753329504,love,home sweet home sleeping monday hope
1753329523,neutral,sent u dmshollaback
1753329588,fun,joes version pretty sleeper shouldnt played
1753329671,worry,wanted point youtube subscribers tom felton thought might make happy
1753329722,happiness,watching freo sunday arvo good hobby
1753329729,happiness,liking fake tan orange colour
1753329847,neutral,thats odd lap maybe thats cat
1753329860,neutral,browsing digital art tutorials like found hennings site refreshing knowledge skills
1753329862,neutral,movies worst fate used quotstraight dvdquot quotstraight divxquot quotstraight internetquot
1753329888,happiness,updating live benihana tokyo waikiki happy birthday mark
1753330066,neutral,relax
1753330069,worry,oh thats annoying problem thighs hips hope catch soon
1753330275,happiness,chillin following cool people
1753330276,fun,wild derby trndstrs
1753330377,fun,sup guys downloaded tweetdeck gettin move right tweet nice clothes sits summat x
1753330409,happiness,good time flapataco
1753330412,happiness,happy sunday
1753330459,love,wishing mothers safe amp happy mothers day
1753330460,surprise,cousins confirmation confirmation party
1753330468,happiness,darren linkedin yes say twitter friend never idk people
1753330477,neutral,green computing
1753330503,enthusiasm,miss u im still clubu knowwest coast shit
1753330665,happiness,awsome thanks jocant wait xx
1753330775,neutral,yeah megs saidwhen block party ovah
1753330820,neutral,denial powerful
1753330849,neutral,mozert requiem tonight
1753330867,worry,getting anxious blink new album
1753330893,neutral,simple recipe creamy spaghetti bacon corn mushrooms peppers
1753330914,worry,im fucking proud
1753330946,love,read sweetest story entire world love
1753330957,love,decode paramore great song love
1753330969,love,courtney seems like cool chick amp shes pretty
1753331070,neutral,update
1753331093,happiness,ps got ben button today completes best picture nomsgot great year
1753331223,neutral,awww really cute
1753331237,happiness,alkaline trio sweet saves day sucked great time anyways awesome seeing everybody hangin
1753331308,neutral,got twitter
1753331311,surprise,suhweet perfect timing
1753331319,happiness,allo twitter today
1753331445,worry,glad could make
1753331449,neutral,nearly grand prix time
1753331493,happiness,mozart requiem tonight
1753331537,enthusiasm,moving rod justin even persuaded sons join
1753331565,neutral,jessiebear need think names call
1753331581,love,quotoohooh shinyquot dmore awetastic quotes best animated movie ever coming
1753331665,happiness,hes definitely fav host ever cant wait watch rest tomorrow
1753331666,fun,ah lets start working livingroom come
1753331737,fun,wow crazy night ever changing emotions liked tho
1753331750,surprise,rather random
1753331774,worry,flapataco nice plebs came
1753331791,love,yes cold coffee yesterday sugar cream way like
1753331806,neutral,branding iron drea white boubous cowgirls get haha crunk next couple hours haha fun times
1753331834,happiness,us whos hearts break little time year know loved next week new week
1753331856,neutral,cock please
1753331881,love,ok believe worth staying forjoe macs version luv covergirlwill luv next
1753331915,love,oh chase love make laugh amp btw surely dropped head baby
1753331922,happiness,woah awesome show glad back hotel though nightie night happy mothers day mommys
1753331986,neutral,happy birthday
1753332047,love,love jordies version well joes donnies different
1753332064,sadness,absolutely truthe horror still washes ovr sometimes think abt actual last days gd memories go
1753332136,happiness,time always seems fly im wade weird like lot
1753332170,neutral,okay dokay coming
1753332175,neutral,hit special ordered sound bar wootcom
1753332219,relief,acting like year olds
1753346575,neutral,goodnight
1753346604,neutral,see
1753346698,fun,hey hey hey lol
1753346737,neutral,heading spin
1753346743,love,kinda feeling reggae mood hope enjoy smoothness lovely weekend
1753346760,worry,cant open eyes properly maybe sleep lil longer itll fix
1753346825,happiness,enjoy hols xxx
